0.011606819006166122	0.056220529561117165	0.08197315923104824	0.08723249909321727	0.09049691693870149	0.09285455204932899	0.06927820094305405	0.03554588320638375	0.03300689154878491	0.030830612985128764	0.03482045701849837	0.03862894450489662	0.042437431991294884	0.0437069278200943	0.038266231410953935	0.040805223068552776	0.02847297787450127	0.026478055857816468	0.02883569096844396	0.019767863619876678	0.02140007254261879	0.011062749365252086	0.009249183895538629	0.005622052956111716	0.006347479143997098	0.003989844033369604	0.0038084874863982586	0.003264417845484222	0.0014508523757707655	0.0018135654697134568	0.0	0.0007254261878853828	0.4061062838291123	0.6745089894146548	0.942911695000197	1.2113144005857392	1.4797171061712817	1.7481198117568242	2.0165225173423664	2.284925222927909	2.5533279285134514	2.8217306340989934	3.0901333396845363	3.3585360452700783	3.626938750855621	3.8953414564411633	4.163744162026705	4.432146867612247	4.70054957319779	4.968952278783332	5.237354984368874	5.505757689954418	5.77416039553996	6.042563101125503	6.310965806711045	6.579368512296587	6.847771217882129	7.116173923467672	7.384576629053214	7.652979334638756	7.921382040224298	8.18978474580984	8.458187451395384	8.726590156980926	8.99499286256647	0.004896626768226333	0.027928908233587235	0.02557127312295974	0.024120420747188974	0.05204932898077621	0.06293072179905694	0.07217990569459558	0.06837141820819731	0.040805223068552776	0.022306855277475515	0.02176278563656148	0.023939064200217627	0.023939064200217627	0.025571273122959735	0.021944142183532824	0.019405150525933987	0.016503445774392455	0.01958650707290533	0.030830612985128764	0.04425099746100834	0.06002901704751541	0.057852738483859266	0.058215451577801954	0.0710917664127675	0.0484221980413493	0.025208560029017047	0.00797968806673921	0.006891548784911135	0.006891548784911135	0.004896626768226333	0.002720348204570185	0.0009067827348567284	1.108041289274342	1.2924562788271492	1.4768712683799563	1.6612862579327636	1.8457012474855707	2.030116237038378	2.2145312265911854	2.3989462161439925	2.5833612056967996	2.7677761952496067	2.952191184802414	3.136606174355221	3.3210211639080285	3.5054361534608356	3.6898511430136427	3.87426613256645	4.058681122119257	4.243096111672065	4.427511101224871	4.611926090777679	4.796341080330485	4.980756069883293	5.1651710594361	5.3495860489889075	5.5340010385417155	5.718416028094522	5.90283101764733	6.087246007200136	6.271660996752944	6.45607598630575	6.640490975858558	6.824905965411364	7.009320954964172	0.10829576662003212	0.08676615368671953	0.07863101715114773	0.07026270791232707	0.0651070003627131	0.06699829006684284	0.07464117311777813	0.07616974972796517	0.06725737084823048	0.05267112285610654	0.037981242551427534	0.02515674387273952	0.016399813461837404	0.012047256334525105	0.007513342660241464	0.00642520337841339	0.005077983315197678	0.0052075237058914975	0.007098813410021245	0.009145551582983575	0.016995699259028964	0.02406860459091145	0.026063526607596248	0.023913156122078862	0.01652935385253122	0.008679206176485828	0.0037566713301207316	0.0008290585004404375	0.00023317270324887298	5.1816156277527336e-05	0.0	2.590807813876367e-05	1.3047090943274497e-07	0.0015826012906023635	0.0031650721102952943	0.004747542929988224	0.0063300137496811555	0.007912484569374087	0.009494955389067016	0.011077426208759946	0.012659897028452879	0.01424236784814581	0.01582483866783874	0.01740730948753167	0.018989780307224598	0.020572251126917532	0.022154721946610462	0.023737192766303393	0.025319663585996324	0.026902134405689254	0.028484605225382185	0.030067076045075115	0.03164954686476805	0.03323201768446098	0.034814488504153904	0.03639695932384684	0.037979430143539765	0.0395619009632327	0.04114437178292563	0.04272684260261856	0.04430931342231149	0.04589178424200442	0.047474255061697355	0.04905672588139028	0.05063919670108322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9970845481049563	0.9970845481049563	0.9795918367346939	0.9941690962099126	0.9970845481049563	0.9912536443148688	0.9271137026239067	0.9912536443148688	0.956268221574344	0.9912536443148688	0.9737609329446064	0.9941690962099126	0.9795918367346939	0.9795918367346939	0.8950437317784257	0.9387755102040817	1.0	1.0	1.0	0.988934089825293	0.9859963304943374	0.9793442204145927	0.9842258834823635	0.9760011518187475	0.9862004164035943	0.9820414668038742	0.9845080692825974	0.9756883564016822	0.97332470433701	0.9812424759629409	0.9822214325527202	0.9835812197781485	0.972548327644652	0.9651508145014872	0.9687678123911342	0.9728504279945832	0.9665778636240695	0.9666764673919803	0.96500850549406	0.9640433373016433	0.9677305403981363	0.968847612096375	0.978719129340205	0.9753855512552738	0.9662813767523755	0.9765888361541949	0.974354044001105	0.9839064585057868	0.9820138987586415	0.9845534357229654	0.980386396961991	0.9738597452307431	0.9612724125611433	0.9736857256397805	0.9925784605585679	0.9957067870961456	0.9970109597439907	-0.009321512861704448	-0.009321512861704448	-0.002512180771239497	-0.001123870345028196	-0.005421021664253651	-0.0037021611365634687	-0.0005288801623662098	-2.0230011381653727e-20	-0.004958251522183218	-0.0037021611365634696	-0.00039666012177465743	0.0013222004059155244	-0.0029088408930141537	0.006677112049873399	-0.0005949901826619858	-0.0005949901826619859	-0.0025121807712394965	0.005288801623662099	-0.012560903856197484	-0.0015912797867685088	-0.020156210632401108	-0.011337868480725622	-0.0077802381949847385	0.007890095609393855	-0.015406162464985995	-0.047205464995222414	-0.09730558890222754	-0.07570101211216193	-0.0666266506602641	-0.0713538908577403	-0.07274855201122482	-0.06357304826692582	-0.06175089083252348	-0.008272581562483844	0.04042196588780439	0.020361886251099078	0.025518467834169622	0.028625638788071103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.045351473922902494	-0.11337868480725624	-0.09070294784580499	-0.06802721088435373	-0.06802721088435373	-0.09070294784580499	-0.06802721088435373	-0.056689342403628114	0.0	0.022675736961451247	0.0	0.0	0.0	-0.045351473922902494	-0.045351473922902494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09070294784580499	-0.06802721088435373	-0.045351473922902494	-0.022675736961451247	-0.06802721088435373	-0.09070294784580499	-0.15873015873015872	-0.11337868480725624	-0.11337868480725624	-0.11337868480725624	-0.11337868480725624	-0.11337868480725624	-0.15873015873015872	-0.11337868480725624	-0.045351473922902494	-0.022675736961451247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022675736961451247	-0.022675736961451247	-0.022675736961451247	0.0	-0.045351473922902494	-0.09070294784580499	-0.13605442176870747	-0.11337868480725624	-0.09070294784580499	-0.09070294784580499	-0.09070294784580499	-0.11337868480725624	-0.11337868480725624	-0.06802721088435373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.045351473922902494	-0.022675736961451247	-0.045351473922902494	-0.045351473922902494	-0.045351473922902494	-0.022675736961451247	0.0	0.045351473922902494	0.09070294784580499	0.045351473922902494	0.045351473922902494	0.06802721088435373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045351473922902494	0.0	0.0	-0.022675736961451247	0.0	-0.022675736961451247	-0.022675736961451247	-0.022675736961451247	0.0	0.0	0.13605442176870747	0.18140589569160998	0.09070294784580499	0.09070294784580499	0.11337868480725624	1.0920722604150943	1.0264316137805387	0.9741021338700776	-0.37763831653013735	-2.058021390964707	-1.002785485799402	0.1941978893453738	0.6209256451743644	0.2423952892188726	-0.4445355742506787	0.7862731815636126	0.5853078642673719	-0.4692617486276464	1.5205541367553188	1.5646588361763245	0.6793255623457465	0.22416736786694097	2.238912062804934	2.6033143180936986	2.079755241044185	-0.02563032918120568	-0.3254814171930819	0.12077087794528628	0.40998672484733867	1.001683040273522	1.7755911509719673	1.0290420197045758	0.3373680205290665	0.2792879822548681	0.4680671882098019	0.4256557622387879	0.37127168042495856	0.011814486303400581	-0.04431027851022809	0.3820759494197519	0.2895632749082998	0.35943028524150916	0.3794817877556498	1.0463187866992743	1.059348378515601	0.9670492732921023	-0.34571116139070446	-1.7472490776055896	-0.9804538497626756	0.23521908079728576	0.6312898068834305	0.6778019269018263	-0.128941138888154	0.8586630624876477	0.5897481280553648	-0.49183707288599243	1.6205711290817741	1.6006986183138636	0.7658934572349217	0.30214708689820574	2.257031986046502	2.7971156973853937	1.9023546107147236	0.07687265089296798	-0.3030052814291634	0.09750837424674648	0.37252850394520376	1.1217982788693373	1.7664994564600938	1.0809489483749974	0.457257921827872	0.3661955439937667	0.4535018515249776	0.517418906647136	0.3904012187048536	-0.0003244620292169033	0.003438222469721005	0.33957095289399475	0.299767572532799	0.36216512931025113	0.3921402803411276	0.1192408723324313	0.22215292058034058	0.044430082164496114	-1.1168867044336654	-3.827799337425095	-1.8252234813740191	-0.586847180386627	-0.18736747497263997	-2.1719684960130374	-2.4966948185446878	-0.44513659823838747	-0.2723776728677213	-1.3249209620003612	0.5359324206735961	0.37574673526594826	-0.8620627076907426	-1.366624704478836	0.2951972769501593	1.0569837816197993	0.135448780063966	-1.4947745462915	-1.5640531974540641	-0.8892605765639583	-1.0202026457969076	-0.1367171778405838	0.5847604433347893	-0.05195277981954246	-0.27732809437207706	-0.27883067913977394	-0.17679100701441489	-0.22555524386795675	-0.12683939409992867	-0.5513985220332571	-0.8536542350072162	-0.1713327586036061	-0.012758560997313508	0.147423525087213	0.10257756612547662	0.3740190152967075	0.539912092812679	0.5734894905249394	-0.7377221618154319	-2.6921855468856384	-1.4427381199838574	-0.14969592789910488	0.2121092724299958	-0.8420617645298205	-1.3140629468405765	-0.022590327786750443	0.0222074563607692	-0.9882477495458739	1.0398873239863557	1.028191496053839	-0.06441165467236035	-0.6127565611300239	1.2269200385233017	1.831134318432531	0.9846046234623025	-0.7021976816433793	-1.1161158529540796	-0.45087763117368107	-0.16066870101151554	0.4093452648268634	0.9473698974974321	0.4778873266778312	0.009709301895001694	-0.008347619561521705	0.10842404958878547	0.19367655653161422	0.13523808568628576	-0.2925411362695818	-0.320185754300095	0.05596009375385397	0.13927122038029907	0.24246363977859434	0.2575965320590031	1.7979591730010203	1.4765594532106543	1.340702137084731	0.026943703869937607	-1.188926028867587	-0.5709121326679705	0.5881871920862567	1.0042919943295479	1.3695738489620208	0.45815858100554613	1.458324845416851	1.0481528120857742	-0.01241890312630107	2.018314150647133	2.159971497257667	1.4550739727695516	0.889527405200668	3.29249265819538	3.4558981564547757	3.2416809577176364	0.6284196559549645	0.3719416825736891	0.725952816482478	1.1243848240993253	1.792502174893052	2.529247582441203	1.6943335092784406	0.7054628752876128	0.555571980234775	0.7823545934859047	0.7484961565357275	0.6347481449515683	0.35531091467866943	0.28457829487020664	0.6079749552133851	0.43569770952530784	0.47168596674181573	0.5050483211911128	2.143065929468084	1.7636214007985112	1.88011707650236	0.4131561560729912	-0.821339747297587	-0.26572083280842557	0.9332022464656708	1.4681173080140457	1.8036650963692002	0.9935813564476719	1.998695131297458	1.5641033373850048	0.4632484252466558	2.353700531698825	2.599743089512202	2.3858121253372513	1.7798404160874506	4.0718627089014525	3.9766814475822505	4.000903738387478	1.1761151333524396	0.9392130378100915	1.2450221142346471	1.6364646038449986	2.252360502140192	2.9684221377762086	2.09784162762277	0.9535095929351219	0.7434351790427364	1.1529326205312387	0.9063775717544873	0.790753558855211	0.5846855230741851	0.594074099938926	0.9537264513968432	0.562470792285372	0.5908196912910302	0.5955238068898412	0.0005398051344913104	0.005995770592716899	0.005995770592716899	0.6031726207430974	0.0007412710183036497	0.0018005962018297279	0.0018005962018297279	0.34859896584267464	0.00045072742484346206	0.0013151592518348615	0.0013151592518348615	0.5170027457675427	0.00018065390834693363	-0.00022068510447594854	-0.00022068510447594854	0.36896285691738	0.0008816335032137629	0.010804331983583064	0.010804331983583064	1.3399622116109293	0.0002929631828571755	-0.0004246692448379785	-0.0004246692448379785	0.36380236288218765	9.894893305730255e-05	5.48182060450758e-05	5.48182060450758e-05	0.37215865413694826	2.405562791789128e-05	0.00011072809747580958	0.00011072809747580958	0.3911439979327437	0.0005571893583109815	0.007667704640406997	0.007667704640406997	2.1330545534323035	0.0010627432762296994	0.004617765540952923	0.004617765540952923	1.578260437288847	0.0001742455030962117	-0.0006599527398344304	-0.0006599527398344304	0.9101275393841288	0.0003320185117107492	-0.00013710820875840454	-0.00013710820875840454	0.4826311523425569	0.0003613691830916161	0.0013406486030614838	0.0013406486030614838	0.43645713783822376	0.0027712977557492273	0.0003073833143952509	0.0003073833143952509	0.5669238229204279	0.004637870709474288	0.0007479174906350476	0.0007479174906350476	0.9722010061862285	0.005467789872641532	0.0025831720223532043	0.0025831720223532043	1.6545136677311978	0.0019692389371603505	-0.003081313669775798	-0.003081313669775798	1.590493526524197	0.002603031093119485	0.0016892850045762177	0.0016892850045762177	1.8788317096415883	0.011490700179327091	-0.015444323187016861	-0.015444323187016861	1.354883903779832	0.008305910982285922	0.015338703685947802	0.015338703685947802	2.3809411161238	0.010895647470810059	-0.015386513362029305	-0.015386513362029305	1.029234084585791	0.01605497739985653	-0.0034401906401132533	-0.0034401906401132533	1.0587885009605078	0.006909576082867517	0.00034466567895367423	0.00034466567895367423	0.8063582850437837	0.0056901480326915395	-0.007598488809732184	-0.007598488809732184	0.9891833961815667	0.0019536997825995673	-0.01803080220229839	-0.01803080220229839	1.203285017142939	0.005586127442025269	-0.02332337833612887	-0.02332337833612887	0.9183066096662993	0.002976189193617589	-0.014245546738250799	-0.014245546738250799	0.7856335863521201	0.0034962275987680583	-0.014049247907821106	-0.014049247907821106	0.3769555325923755	0.001925862374550911	-0.00837348418509439	-0.00837348418509439	0.2123490418996579	0.0024548456353456678	-0.01564494877078578	-0.01564494877078578	0.3234380212332689	0.0017213491727721371	-0.005796345507722093	-0.005796345507722093	0.24891422801122012	0.0028994670841662484	0.0003793017068734053	0.0003793017068734053	0.18543077904700012	0.004928937812935152	0.0018621798511142765	0.0018621798511142765	0.25076429306268405	0.012611309855506122	-0.0025523899592742373	-0.0025523899592742373	0.3370704267644276	0.009791669353657885	0.011306465550191453	0.011306465550191453	0.44978619062879555	0.002666308615827704	-0.0010936990984805157	-0.0010936990984805157	0.056071253624911395	0.0020561688228869605	0.0005012878261037753	0.0005012878261037753	0.03850332148925735	0.0040509449481394445	0.006187642415482633	0.006187642415482633	0.05244411932454808	0.0005398051344913104	0.005995770592716899	0.005995770592716899	0.6031726207430974	0.0007412710183036497	0.0018005962018297279	0.0018005962018297279	0.34859896584267464	0.00045072742484346206	0.0013151592518348615	0.0013151592518348615	0.5170027457675427	0.00018065390834693363	-0.00022068510447594854	-0.00022068510447594854	0.36896285691738	0.0008816335032137629	0.010804331983583064	0.010804331983583064	1.3399622116109293	0.0002929631828571755	-0.0004246692448379785	-0.0004246692448379785	0.36380236288218765	9.894893305730255e-05	5.48182060450758e-05	5.48182060450758e-05	0.37215865413694826	2.405562791789128e-05	0.00011072809747580958	0.00011072809747580958	0.3911439979327437	0.0005571893583109815	0.007667704640406997	0.007667704640406997	2.1330545534323035	0.0010627432762296994	0.004617765540952923	0.004617765540952923	1.578260437288847	0.0001742455030962117	-0.0006599527398344304	-0.0006599527398344304	0.9101275393841288	0.0003320185117107492	-0.00013710820875840454	-0.00013710820875840454	0.4826311523425569	0.0003613691830916161	0.0013406486030614838	0.0013406486030614838	0.43645713783822376	0.0027712977557492273	0.0003073833143952509	0.0003073833143952509	0.5669238229204279	0.004637870709474288	0.0007479174906350476	0.0007479174906350476	0.9722010061862285	0.005467789872641532	0.0025831720223532043	0.0025831720223532043	1.6545136677311978	0.0019692389371603505	-0.003081313669775798	-0.003081313669775798	1.590493526524197	0.002603031093119485	0.0016892850045762177	0.0016892850045762177	1.8788317096415883	0.011490700179327091	-0.015444323187016861	-0.015444323187016861	1.354883903779832	0.00828163207528782	0.015289507246651705	0.015289507246651705	2.3765382753943296	0.010864973321357883	-0.01537020795294645	-0.01537020795294645	1.0269192809570722	0.01945928472643707	-0.000931293926533523	-0.000931293926533523	1.054698500355134	0.00837177054695391	-0.0015217226116559597	-0.0015217226116559597	0.8046203909881653	0.005673691670348357	-0.00757003963195363	-0.00757003963195363	0.9865049896641864	0.002002657324049195	-0.018342155664234555	-0.018342155664234555	1.199309423105684	0.012065580593446475	-0.021012401913533013	-0.021012401913533013	0.9796914883581365	0.0030461490846419846	-0.015064167051442616	-0.015064167051442616	0.7889028910602999	0.0038130274240637677	-0.014290905526674098	-0.014290905526674098	0.4168062526708394	0.0019249323979850504	-0.008085051743302978	-0.008085051743302978	0.21419081129043124	0.0029523987621369076	-0.016231840256298306	-0.016231840256298306	0.35355143502503206	0.0017591554577783004	-0.005357132585598735	-0.005357132585598735	0.2562696251236205	0.002923354922744785	-0.0004563967673952285	-0.0004563967673952285	0.20572511608178937	0.005798318057549797	0.002948774304180167	0.002948774304180167	0.26927216677487203	0.017778450325443902	-0.011207132128201123	-0.011207132128201123	0.47025213898608764	0.027377627727046515	0.04138410047710033	0.04138410047710033	0.7088124580507923	0.002666308615827704	-0.0010936990984805157	-0.0010936990984805157	0.056071253624911395	0.0020561688228869605	0.0005012878261037753	0.0005012878261037753	0.03850332148925735	0.0040509449481394445	0.006187642415482633	0.006187642415482633	0.05244411932454808
